Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60778.994,1054.258056640625,6.023931026,12.350553512573242,3.5461630821228027,2.5424211025238037,0.2272418737411499,-0.483805269,4
,,,60779.025,1054.302978515625,6.023931026,2.2983062267303467,-3.805784464,3.4245104789733887,0.2272418737411499,-0.343306273,4
,,,60779.055,1054.314941,6.498906135559082,2.2983062267303467,-7.871190071,2.6389377117156982,-0.10751228,-0.343306273,4
,,,60779.098,1054.375977,8.048259735107422,-3.683750391,-9.597611427,1.359786033630371,-0.089186326,0.47280970215797424,4
,,,60779.128,1054.405029296875,8.048259735107422,-5.870790005,3.0664024353027344,0.6743952035903931,-0.089186326,0.1368338167667389,4
,,,60779.158,1054.4219970703125,10.72582721710205,-5.870790005,2.3700907230377197,2.4324653148651123,-0.697608113,0.1368338167667389,4
,,,60779.203,1054.4820556640625,10.400403022766113,3.9397823810577393,-5.139783382,2.1429152488708496,-0.467922747,-1.092227101,4
,,,60779.233,1054.511962890625,10.400403022766113,0.22372892498970032,-4.274777889,-0.155159771,-0.467922747,-0.60597831,4
,,,60779.263,1054.5260009765625,9.275777816772461,0.22372892498970032,-2.429911375,-0.068416908,-0.036651913,-0.60597831,4
,,,60779.308,1054.584961,9.493523597717285,0.017946170642971992,-3.530609846,0.18570303916931152,-0.087964594,-0.349414915,4
,,,60779.339,1054.616943359375,9.493523597717285,-0.758524776,-3.366701603,0.034208454,-0.087964594,-0.351858377,4
,,,60779.37,1054.634033203125,9.084351539611816,-0.758524776,-3.036492109,0.4752531349658966,0.006108652,-0.351858377,4
,,,60779.414,1054.6920166015625,10.476973533630371,1.3435698747634888,-3.873980045,0.5546656250953674,0.3042108714580536,-0.469144493,4
,,,60779.443,1054.7220458984375,10.476973533630371,0.7046862840652466,-2.697907686,0.3530800938606262,0.3042108714580536,-0.283441454,4
,,,60779.473,1054.7349853515625,10.408778190612793,0.7046862840652466,-1.756331921,0.48258352279663086,0.5167919993400574,-0.283441454,4
,,,60779.518,1054.7950439453125,11.586047172546387,-1.345962763,0.33858442306518555,1.0995573997497559,0.5021312236785889,-0.774577081,4
